dataname	id	macF1	micF1	k1	kacc	knmi	sim	lambd0	lambd1	lambd2	w_loss1	w_loss2
dblp	3795	0.7918+	0.7835+	0.561764843933609,std:0.102165670	 macro_f1s:0.7917506876766073,std:0.006449199049539325, micro_f1s:0.783453520388095,std:0.01258934790372778,k1:0.561764843933609,std:0.1021656707298477	 macro_f1s:0.791750	 macro_f1s:0.7917506876766073	0.0001	0.0001	0.0001	1.0	0.1
dblp	3796	0.6072+	0.6139+	0.36466732330758106,std:0.12473544	 macro_f1s:0.6071975012526951,std:0.008238041444019826, micro_f1s:0.6138717713386652,std:0.008994209231589017,k1:0.36466732330758106,std:0.124735449741701	 macro_f1s:0.607197	 macro_f1s:0.6071975012526951	0.0001	0.0001	0.0001	1.0	0.1
dblp	3797	0.6458+	0.6422+	0.3804691649870237,std:0.132044898	 macro_f1s:0.6458176568942576,std:0.030331195509672393, micro_f1s:0.6421791005637866,std:0.03010926936758802,k1:0.3804691649870237,std:0.1320448987239722	 macro_f1s:0.645817	 macro_f1s:0.6458176568942576	0.0001	0.0001	0.0001	1.0	0.1
dblp	3798	0.5535+	0.5792+	0.3011395886592791,std:0.12891813	 macro_f1s:0.5535127095456897,std:0.013900829978193549, micro_f1s:0.5791792316769373,std:0.013408100302237488,k1:0.3011395886592791,std:0.128918139538392	 macro_f1s:0.553512	 macro_f1s:0.5535127095456897	0.0001	0.0001	0.0001	1.0	0.1
dblp	3799	0.7064+	0.6983+	0.45149883425389925,std:0.122860226	 macro_f1s:0.7064126870115726,std:0.03476353892891981, micro_f1s:0.698282417726498,std:0.03506823613733315,k1:0.45149883425389925,std:0.1228602266908529	 macro_f1s:0.706412	 macro_f1s:0.7064126870115726	0.0001	0.0001	0.0001	1.0	0.1
dblp	3800	0.5539+	0.5581+	0.19753249039497212,std:0.157144252	 macro_f1s:0.5538782929050629,std:0.008044461149572675, micro_f1s:0.5580831257375115,std:0.02595346648615911,k1:0.19753249039497212,std:0.1571442522237273	 macro_f1s:0.553878	 macro_f1s:0.5538782929050629	0.0001	0.0001	0.0001	1.0	0.1
dblp	3801	0.5995+	0.6188+	0.5426422358611029,std:0.118874527	 macro_f1s:0.5995429492869503,std:0.03205008270580224, micro_f1s:0.6187622918578733,std:0.020185043067518185,k1:0.5426422358611029,std:0.1188745278166770	 macro_f1s:0.599542	 macro_f1s:0.5995429492869503	0.0001	0.0001	0.0001	1.0	0.1
dblp	3802	0.7840+	0.7678+	0.6232121950897526,std:0.113724293	 macro_f1s:0.7840079391867566,std:0.006191003027437806, micro_f1s:0.7677986102006031,std:0.0073876181469719766,k1:0.6232121950897526,std:0.1137242931481589	 macro_f1s:0.784007	 macro_f1s:0.7840079391867566	0.0001	0.0001	0.0001	1.0	0.1
dblp	3803	0.7615+	0.7461+	0.6206449920026395,std:0.118140102	 macro_f1s:0.7615302521267973,std:0.001999303093304295, micro_f1s:0.7460600498229972,std:0.014923625722215561,k1:0.6206449920026395,std:0.1181401027750444	 macro_f1s:0.761530	 macro_f1s:0.7615302521267973	0.0001	0.0001	0.0001	1.0	0.1
dblp	3804	0.7822+	0.7639+	0.6122390195984334,std:0.113560895	 macro_f1s:0.7822154474921371,std:0.002571623811321894, micro_f1s:0.7638783269961977,std:0.0043747214710048695,k1:0.6122390195984334,std:0.1135608950945431	 macro_f1s:0.782215	 macro_f1s:0.7822154474921371	0.0001	0.0001	0.0001	1.0	0.1
dblp	3805	0.3254+	0.3378+	0.10653810571728844,std:0.136128947	 macro_f1s:0.3254289218719516,std:0.021286938704023907, micro_f1s:0.3378130326471745,std:0.029206774973645745,k1:0.10653810571728844,std:0.1361289473507150	 macro_f1s:0.325428	 macro_f1s:0.3254289218719516	0.0001	0.0001	0.0001	1.0	1.0
dblp	3806	0.4501+	0.4525+	0.28098766049884105,std:0.134625627	 macro_f1s:0.45006390374349187,std:0.02233401999634067, micro_f1s:0.4525108168349286,std:0.027092752042692115,k1:0.28098766049884105,std:0.1346256272922096	 macro_f1s:0.450063	 macro_f1s:0.4500639037434918	0.0001	0.0001	0.0001	1.0	1.0
dblp	3807	0.4477+	0.4711+	0.2824753715184117,std:0.145760883	 macro_f1s:0.4477235105453987,std:0.017443508277647405, micro_f1s:0.47114199554215297,std:0.008641779058525824,k1:0.2824753715184117,std:0.1457608833718654	 macro_f1s:0.447723	 macro_f1s:0.4477235105453987	0.0001	0.0001	0.0001	1.0	1.0
dblp	3808	0.5331+	0.5144+	0.17053433770151963,std:0.16033088	 macro_f1s:0.5331321979551242,std:0.051841610158752154, micro_f1s:0.5144093352563262,std:0.05432074004364373,k1:0.17053433770151963,std:0.160330888505045	 macro_f1s:0.533132	 macro_f1s:0.5331321979551242	0.0001	0.0001	0.0001	1.0	1.0
dblp	3809	0.4099+	0.4302+	0.15665021932630885,std:0.144410935	 macro_f1s:0.40993800538675557,std:0.02631830526172721, micro_f1s:0.43023469253966173,std:0.010464965132335873,k1:0.15665021932630885,std:0.1444109359279221	 macro_f1s:0.409938	 macro_f1s:0.4099380053867555	0.0001	0.0001	0.0001	1.0	1.0
dblp	3810	0.4165+	0.4339+	0.22649098664913436,std:0.156700327	 macro_f1s:0.4165224963263098,std:0.02782174897140204, micro_f1s:0.43385341549757445,std:0.003098267835372639,k1:0.22649098664913436,std:0.1567003273141607	 macro_f1s:0.416522	 macro_f1s:0.4165224963263098	0.0001	0.0001	0.0001	1.0	1.0
dblp	3811	0.8147+	0.8037+	0.6330467781852943,std:0.114096143	 macro_f1s:0.8146701650697482,std:0.0013609553394177073, micro_f1s:0.8036973908483022,std:0.0013723733167042384,k1:0.6330467781852943,std:0.1140961432935384	 macro_f1s:0.814670	 macro_f1s:0.8146701650697482	0.0001	0.0001	0.0001	1.0	1.0
dblp	3812	0.6942+	0.6589+	0.5448356369084757,std:0.130107081	 macro_f1s:0.6942491137369513,std:0.007275082534621661, micro_f1s:0.6589484725317949,std:0.012964405749648559,k1:0.5448356369084757,std:0.1301070815169990	 macro_f1s:0.694249	 macro_f1s:0.6942491137369513	0.0001	0.0001	0.0001	1.0	1.0
dblp	3813	0.6689+	0.6437+	0.4875861565594816,std:0.138629471	 macro_f1s:0.668921396478406,std:0.0086144164694277, micro_f1s:0.6437131244263801,std:0.011108495435583038,k1:0.4875861565594816,std:0.1386294710110760	 macro_f1s:0.668921	 macro_f1s:0.668921396478406,	0.0001	0.0001	0.0001	1.0	1.0
dblp	3814	0.3241+	0.3534+	0.10905465066823511,std:0.13650243	 macro_f1s:0.32414468444688344,std:0.027852628870639873, micro_f1s:0.35337616362921204,std:0.022176176135382124,k1:0.10905465066823511,std:0.136502435784362	 macro_f1s:0.324144	 macro_f1s:0.3241446844468834	0.0001	0.0001	0.0001	1.0	1.0
dblp	3815	0.3289+	0.3489+	0.1129150710984514,std:0.138450395	 macro_f1s:0.3288575374659746,std:0.029424944988077375, micro_f1s:0.348878982561951,std:0.02105690669909191,k1:0.1129150710984514,std:0.1384503959186143	 macro_f1s:0.328857	 macro_f1s:0.3288575374659746	0.0001	0.0001	0.0001	1.0	1.0
dblp	3816	0.2819+	0.3654+	0.21058355395447514,std:0.155197673	 macro_f1s:0.2819272770641158,std:0.01604557653114923, micro_f1s:0.3654254621738561,std:0.01777001156010732,k1:0.21058355395447514,std:0.1551976733742240	 macro_f1s:0.281927	 macro_f1s:0.2819272770641158	0.0001	0.0001	0.0001	1.0	1.0
dblp	3817	0.4387+	0.4155+	0.18574968650664733,std:0.151145067	 macro_f1s:0.4387111132572857,std:0.01239282615205492, micro_f1s:0.4154713517765831,std:0.014361265754491627,k1:0.18574968650664733,std:0.1511450674858450	 macro_f1s:0.438711	 macro_f1s:0.4387111132572857	0.0001	0.0001	0.0001	1.0	1.0
dblp	3818	0.4459+	0.4606+	0.2892214257428121,std:0.142761572	 macro_f1s:0.4459181722260417,std:0.017371853283288215, micro_f1s:0.46060049822997245,std:0.017139352575361727,k1:0.2892214257428121,std:0.1427615728369808	 macro_f1s:0.445918	 macro_f1s:0.4459181722260417	0.0001	0.0001	0.0001	1.0	1.0
dblp	3819	0.4761+	0.4899+	0.3224155499201463,std:0.137096521	 macro_f1s:0.47605952919431527,std:0.00855586892498324, micro_f1s:0.48990428740002623,std:0.009717819801293716,k1:0.3224155499201463,std:0.1370965216754716	 macro_f1s:0.476059	 macro_f1s:0.4760595291943152	0.0001	0.0001	0.0001	1.0	1.0
dblp	3820	0.7107+	0.6864+	0.4487088084095967,std:0.127144363	 macro_f1s:0.7107165948031529,std:0.005531474791925582, micro_f1s:0.6863904549626327,std:0.007727994177018297,k1:0.4487088084095967,std:0.1271443630616318	 macro_f1s:0.710716	 macro_f1s:0.7107165948031529	0.0001	0.0001	0.0001	1.0	1.0
dblp	3821	0.7122+	0.6863+	0.5550679017195198,std:0.119589102	 macro_f1s:0.7121850989208719,std:0.008583689655627159, micro_f1s:0.6863117870722434,std:0.01240766217431484,k1:0.5550679017195198,std:0.1195891026710204	 macro_f1s:0.712185	 macro_f1s:0.7121850989208719	0.0001	0.0001	0.0001	1.0	1.0
dblp	3822	0.7152+	0.6962+	0.3775000899993881,std:0.128051974	 macro_f1s:0.7152142673845431,std:0.003214357967254598, micro_f1s:0.6962108299462437,std:0.005280784586653664,k1:0.3775000899993881,std:0.1280519746899643	 macro_f1s:0.715214	 macro_f1s:0.7152142673845431	0.0001	0.0001	0.0001	1.0	1.0
dblp	3823	0.4204+	0.4127+	0.13527064444812678,std:0.155901496	 macro_f1s:0.42041054878676787,std:0.03687271318053039, micro_f1s:0.4126786416677593,std:0.03654644724988757,k1:0.13527064444812678,std:0.1559014969516239	 macro_f1s:0.420410	 macro_f1s:0.4204105487867678	0.0001	0.0001	0.0001	1.0	1.0
dblp	3824	0.3569+	0.3474+	0.12075518576653128,std:0.153482255	 macro_f1s:0.35693531316963645,std:0.020087920177457863, micro_f1s:0.34741051527468203,std:0.031460056123958496,k1:0.12075518576653128,std:0.1534822552592600	 macro_f1s:0.356935	 macro_f1s:0.3569353131696364	0.0001	0.0001	0.0001	1.0	1.0
dblp	3825	0.3615+	0.3939+	0.22479089713174094,std:0.150451223	 macro_f1s:0.36148138322554535,std:0.014119555255271081, micro_f1s:0.39389012717975613,std:0.014351806216306657,k1:0.22479089713174094,std:0.1504512230020652	 macro_f1s:0.361481	 macro_f1s:0.3614813832255453	0.0001	0.0001	0.0001	1.0	1.0
dblp	3826	0.3747+	0.3809+	0.1709271572469175,std:0.153663743	 macro_f1s:0.3747479381564309,std:0.015355628345080965, micro_f1s:0.38094925921069883,std:0.019350742005655782,k1:0.1709271572469175,std:0.1536637430641906	 macro_f1s:0.374747	 macro_f1s:0.3747479381564309	0.0001	0.0001	0.0001	1.0	1.0
dblp	3827	0.4455+	0.4164+	0.35410241984041413,std:0.119161014	 macro_f1s:0.44545200111509803,std:0.010743225006486407, micro_f1s:0.41637603251606137,std:0.014874964627569246,k1:0.35410241984041413,std:0.1191610149131704	 macro_f1s:0.445452	 macro_f1s:0.4454520011150980	0.0001	0.0001	0.0001	1.0	1.0
dblp	3828	0.4400+	0.4655+	0.30167195121299667,std:0.15296268	 macro_f1s:0.4399893916907483,std:0.010164416101137597, micro_f1s:0.46551724137931033,std:0.010186614305109445,k1:0.30167195121299667,std:0.152962689436616	 macro_f1s:0.439989	 macro_f1s:0.4399893916907483	0.0001	0.0001	0.0001	1.0	1.0
dblp	3829	0.7914+	0.7854+	0.632350860349938,std:0.116078489	 macro_f1s:0.7914359507041764,std:0.002874702758416877, micro_f1s:0.7854464402779598,std:0.0044055579461258,k1:0.632350860349938,std:0.1160784894637607	 macro_f1s:0.791435	 macro_f1s:0.7914359507041764	0.0001	0.0001	0.0001	1.0	1.0
dblp	3830	0.7170+	0.6986+	0.5945102593823369,std:0.118647367	 macro_f1s:0.7170163219160381,std:0.02081246351886412, micro_f1s:0.6986495345483152,std:0.02650076697112168,k1:0.5945102593823369,std:0.1186473677834208	 macro_f1s:0.717016	 macro_f1s:0.7170163219160381	0.0001	0.0001	0.0001	1.0	1.0
dblp	3831	0.7279+	0.7167+	0.568243993615523,std:0.121507940	 macro_f1s:0.7279254614919994,std:0.008777302727716133, micro_f1s:0.7167300380228137,std:0.01149455614142549,k1:0.568243993615523,std:0.1215079405901892	 macro_f1s:0.727925	 macro_f1s:0.7279254614919994	0.0001	0.0001	0.0001	1.0	1.0
dblp	3832	0.3263+	0.3475+	0.10617420205476603,std:0.134434845	 macro_f1s:0.3263454478655736,std:0.031515449184886496, micro_f1s:0.34747607185000656,std:0.03390504952987318,k1:0.10617420205476603,std:0.1344348459974725	 macro_f1s:0.326345	 macro_f1s:0.3263454478655736	0.0001	0.0001	0.0001	1.0	10.0
dblp	3833	0.3263+	0.3611+	0.11446011132689976,std:0.137693688	 macro_f1s:0.3262914403782124,std:0.022908746277623473, micro_f1s:0.36109872820243877,std:0.03582449172646914,k1:0.11446011132689976,std:0.1376936886735647	 macro_f1s:0.326291	 macro_f1s:0.3262914403782124	0.0001	0.0001	0.0001	1.0	10.0
dblp	3834	0.3769+	0.3891+	0.21019410716782494,std:0.157372419	 macro_f1s:0.3769027387670524,std:0.003784806335770306, micro_f1s:0.38911760849613214,std:0.007686809675671903,k1:0.21019410716782494,std:0.1573724199946513	 macro_f1s:0.376902	 macro_f1s:0.3769027387670524	0.0001	0.0001	0.0001	1.0	10.0
dblp	3835	0.4437+	0.4768+	0.17930378213595774,std:0.155725988	 macro_f1s:0.44367507807902884,std:0.014982016816249069, micro_f1s:0.4768454175953848,std:0.009025585878612196,k1:0.17930378213595774,std:0.1557259887064893	 macro_f1s:0.443675	 macro_f1s:0.4436750780790288	0.0001	0.0001	0.0001	1.0	10.0
dblp	3836	0.4542+	0.4311+	0.2471516787448728,std:0.146526350	 macro_f1s:0.4542255056785228,std:0.01130402624547859, micro_f1s:0.4311131506490101,std:0.019252076613250336,k1:0.2471516787448728,std:0.1465263504656790	 macro_f1s:0.454225	 macro_f1s:0.4542255056785228	0.0001	0.0001	0.0001	1.0	10.0
dblp	3837	0.3959+	0.4073+	0.2119902482056606,std:0.154963359	 macro_f1s:0.3958505341478867,std:0.003297029409657734, micro_f1s:0.40730300249114987,std:0.009029927455629375,k1:0.2119902482056606,std:0.1549633594373004	 macro_f1s:0.395850	 macro_f1s:0.3958505341478867	0.0001	0.0001	0.0001	1.0	10.0
dblp	3838	0.8094+	0.7944+	0.608105866998105,std:0.110382123	 macro_f1s:0.8093842269541996,std:0.003051288920988296, micro_f1s:0.7944276910974171,std:0.005796165245794537,k1:0.608105866998105,std:0.1103821236774452	 macro_f1s:0.809384	 macro_f1s:0.8093842269541996	0.0001	0.0001	0.0001	1.0	10.0
dblp	3839	0.7916+	0.7817+	0.6246440474654192,std:0.114755593	 macro_f1s:0.7916173594065004,std:0.0039510995189020685, micro_f1s:0.7816572702242034,std:0.0032610294562190893,k1:0.6246440474654192,std:0.1147555938045935	 macro_f1s:0.791617	 macro_f1s:0.7916173594065004	0.0001	0.0001	0.0001	1.0	10.0
dblp	3840	0.5938+	0.5779+	0.31940688415914037,std:0.161451436	 macro_f1s:0.5938413453375728,std:0.011499249227454418, micro_f1s:0.5779467680608364,std:0.008265953688008592,k1:0.31940688415914037,std:0.1614514364260393	 macro_f1s:0.593841	 macro_f1s:0.5938413453375728	0.0001	0.0001	0.0001	1.0	10.0
dblp	3841	0.3250+	0.3549+	0.10864120301775486,std:0.135851127	 macro_f1s:0.3250425737914563,std:0.023894628689188797, micro_f1s:0.3549364101219352,std:0.02774717655384787,k1:0.10864120301775486,std:0.1358511271102724	 macro_f1s:0.325042	 macro_f1s:0.3250425737914563	0.0001	0.0001	0.0001	1.0	10.0
dblp	3842	0.2925+	0.3118+	0.11625391386208157,std:0.141098468	 macro_f1s:0.29253722301757895,std:0.026632725043367424, micro_f1s:0.31177396092828114,std:0.03581868497767116,k1:0.11625391386208157,std:0.1410984687564704	 macro_f1s:0.292537	 macro_f1s:0.2925372230175789	0.0001	0.0001	0.0001	1.0	10.0
dblp	3843	0.3079+	0.3258+	0.1845572444879056,std:0.151604823	 macro_f1s:0.3079224395917451,std:0.008967372540047983, micro_f1s:0.32576373410253046,std:0.015956551234817734,k1:0.1845572444879056,std:0.1516048237312676	 macro_f1s:0.307922	 macro_f1s:0.3079224395917451	0.0001	0.0001	0.0001	1.0	10.0
dblp	3844	0.3230+	0.3381+	0.13004309539656692,std:0.151854462	 macro_f1s:0.3229904732245834,std:0.040995404740797554, micro_f1s:0.33808837026353744,std:0.030960209984376277,k1:0.13004309539656692,std:0.1518544628778390	 macro_f1s:0.322990	 macro_f1s:0.3229904732245834	0.0001	0.0001	0.0001	1.0	10.0
dblp	3845	0.3519+	0.3534+	0.12403092602602916,std:0.147141385	 macro_f1s:0.3518870141767084,std:0.022518525677391973, micro_f1s:0.3534023862593418,std:0.01627422143688686,k1:0.12403092602602916,std:0.1471413852117799	 macro_f1s:0.351887	 macro_f1s:0.3518870141767084	0.0001	0.0001	0.0001	1.0	10.0
dblp	3846	0.4162+	0.4235+	0.2637079235466779,std:0.152696479	 macro_f1s:0.4161735226192049,std:0.004833433970756961, micro_f1s:0.4234823652812377,std:0.010239500572144268,k1:0.2637079235466779,std:0.1526964794268780	 macro_f1s:0.416173	 macro_f1s:0.4161735226192049	0.0001	0.0001	0.0001	1.0	10.0
dblp	3847	0.7547+	0.7390+	0.5681061874682325,std:0.10553735	 macro_f1s:0.7547229242777276,std:0.004611185138023135, micro_f1s:0.7389799396879507,std:0.006773310946128588,k1:0.5681061874682325,std:0.105537352623801	 macro_f1s:0.754722	 macro_f1s:0.7547229242777276	0.0001	0.0001	0.0001	1.0	10.0
dblp	3848	0.7350+	0.7119+	0.5895430641384213,std:0.119181300	 macro_f1s:0.7349885447222892,std:0.010010548037954703, micro_f1s:0.7119312967090599,std:0.012934490073951572,k1:0.5895430641384213,std:0.1191813009684604	 macro_f1s:0.734988	 macro_f1s:0.7349885447222892	0.0001	0.0001	0.0001	1.0	10.0
dblp	3849	0.5964+	0.5871+	0.2869011795561988,std:0.161438235	 macro_f1s:0.5963782170629236,std:0.0032549003934067857, micro_f1s:0.5870591320309427,std:0.005752043153988078,k1:0.2869011795561988,std:0.1614382355519453	 macro_f1s:0.596378	 macro_f1s:0.5963782170629236	0.0001	0.0001	0.0001	1.0	10.0
dblp	3850	0.5847+	0.5894+	0.33723726170049856,std:0.102235110	 macro_f1s:0.5847223989832948,std:0.03620056919256946, micro_f1s:0.5893798347974302,std:0.03379835601056349,k1:0.33723726170049856,std:0.1022351107297694	 macro_f1s:0.584722	 macro_f1s:0.5847223989832948	0.0001	0.0001	0.0001	1.0	10.0
dblp	3851	0.3168+	0.3547+	0.10832655521205865,std:0.13563691	 macro_f1s:0.316768685127465,std:0.043369430955042074, micro_f1s:0.3547135177658319,std:0.01978542189820417,k1:0.10832655521205865,std:0.135636910167340	 macro_f1s:0.316768	 macro_f1s:0.316768685127465,	0.0001	0.0001	0.0001	1.0	10.0
dblp	3852	0.3935+	0.4079+	0.23477449410535978,std:0.152749112	 macro_f1s:0.3934803841976783,std:0.007287215391650036, micro_f1s:0.40785367772387565,std:0.0062501378997905175,k1:0.23477449410535978,std:0.1527491126495307	 macro_f1s:0.393480	 macro_f1s:0.3934803841976783	0.0001	0.0001	0.0001	1.0	10.0
dblp	3853	0.3479+	0.3611+	0.14814323366221246,std:0.152874546	 macro_f1s:0.3478523681479939,std:0.02687653430534867, micro_f1s:0.36108561688737384,std:0.0227561972560412,k1:0.14814323366221246,std:0.1528745465557036	 macro_f1s:0.347852	 macro_f1s:0.3478523681479939	0.0001	0.0001	0.0001	1.0	10.0
dblp	3854	0.4827+	0.4949+	0.12585808462104756,std:0.138855290	 macro_f1s:0.4827130328649781,std:0.013094886683599937, micro_f1s:0.4949259210698833,std:0.009076174679809352,k1:0.12585808462104756,std:0.1388552905222933	 macro_f1s:0.482713	 macro_f1s:0.4827130328649781	0.0001	0.0001	0.0001	1.0	10.0
dblp	3855	0.4465+	0.4452+	0.30120534374847846,std:0.150170279	 macro_f1s:0.4464829765826561,std:0.026188116222267143, micro_f1s:0.4452209256588436,std:0.03590021003032569,k1:0.30120534374847846,std:0.1501702791495595	 macro_f1s:0.446482	 macro_f1s:0.4464829765826561	0.0001	0.0001	0.0001	1.0	10.0
dblp	3856	0.7973+	0.7765+	0.6227055920389022,std:0.116314782	 macro_f1s:0.797344376008565,std:0.002682012494172777, micro_f1s:0.7764783007735676,std:0.0034797143648936865,k1:0.6227055920389022,std:0.1163147822846493	 macro_f1s:0.797344	 macro_f1s:0.797344376008565,	0.0001	0.0001	0.0001	1.0	10.0
dblp	3857	0.7380+	0.7191+	0.6021820103816341,std:0.119415886	 macro_f1s:0.7380399261493668,std:0.008927638511747665, micro_f1s:0.719076963419431,std:0.016304509411868395,k1:0.6021820103816341,std:0.1194158869793180	 macro_f1s:0.738039	 macro_f1s:0.7380399261493668	0.0001	0.0001	0.0001	1.0	10.0
dblp	3858	0.5486+	0.5325+	0.23135436645283722,std:0.158804302	 macro_f1s:0.5485795742088304,std:0.0062848490605717025, micro_f1s:0.5325160613609545,std:0.006335967545077876,k1:0.23135436645283722,std:0.1588043027244408	 macro_f1s:0.548579	 macro_f1s:0.5485795742088304	0.0001	0.0001	0.0001	1.0	10.0
dblp	3859	0.4360+	0.4348+	0.12859647125715395,std:0.14835457	 macro_f1s:0.43603164563062125,std:0.03929052886414762, micro_f1s:0.4348105414973122,std:0.030222138663653822,k1:0.12859647125715395,std:0.148354570351895	 macro_f1s:0.436031	 macro_f1s:0.4360316456306212	0.0001	0.0001	0.0001	10.0	0.1
dblp	3860	0.4758+	0.4721+	0.23028672378354706,std:0.157886779	 macro_f1s:0.47581764580717634,std:0.046881349868730944, micro_f1s:0.4721384554870853,std:0.030290316133775867,k1:0.23028672378354706,std:0.1578867796735971	 macro_f1s:0.475817	 macro_f1s:0.4758176458071763	0.0001	0.0001	0.0001	10.0	0.1
dblp	3861	0.5963+	0.5730+	0.48370737169898703,std:0.143852204	 macro_f1s:0.5963140991951837,std:0.004788198668187443, micro_f1s:0.5730038022813688,std:0.01732461223496142,k1:0.48370737169898703,std:0.1438522049580478	 macro_f1s:0.596314	 macro_f1s:0.5963140991951837	0.0001	0.0001	0.0001	10.0	0.1
dblp	3862	0.3965+	0.4036+	0.1321249692705901,std:0.151828105	 macro_f1s:0.3964891069521218,std:0.017029382374463033, micro_f1s:0.40363183427297755,std:0.015034425459681802,k1:0.1321249692705901,std:0.1518281058062324	 macro_f1s:0.396489	 macro_f1s:0.3964891069521218	0.0001	0.0001	0.0001	10.0	0.1
dblp	3863	0.4113+	0.4163+	0.11579452081210136,std:0.139995265	 macro_f1s:0.41132368667889496,std:0.026490821592437732, micro_f1s:0.4163104759407369,std:0.01421762374222621,k1:0.11579452081210136,std:0.1399952658689852	 macro_f1s:0.411323	 macro_f1s:0.4113236866788949	0.0001	0.0001	0.0001	10.0	0.1
dblp	3864	0.5362+	0.5464+	0.36632850640945214,std:0.13273526	 macro_f1s:0.5361665749203925,std:0.0333160494532096, micro_f1s:0.5463747213845549,std:0.02975343075115902,k1:0.36632850640945214,std:0.132735261465654	 macro_f1s:0.536166	 macro_f1s:0.5361665749203925	0.0001	0.0001	0.0001	10.0	0.1
